"year","sex","age","deaths"
1991,"male",20,197.63597555235
1991,"male",25,177.469039271498
1991,"male",30,217.802911833202
1991,"male",35,242.003235370224
1991,"male",40,258.136784394906
1991,"male",45,274.270333419587
1991,"male",50,262.170171651076
1991,"male",55,383.171789336188
1991,"male",60,445.689291806829
1991,"male",65,610.156936259902
1991,"male",70,789.652069078576
1991,"male",75,887.586993807794
1991,"male",80,847.08103666194
1991,"male",85,1156.52204280747
1992,"male",0,895.923828370201
1992,"male",1,130.865278301265
1992,"male",5,52.3461113205061
1992,"male",10,66.4392951375655
1992,"male",15,169.118205804712
1992,"male",20,203.344509360428
1992,"male",25,231.530876994546
1992,"male",30,193.2779494911
1992,"male",35,239.584124890009
1992,"male",40,308.03673200144
1992,"male",45,326.15653976623
1992,"male",50,346.289659504887
1992,"male",55,384.542587008333
1992,"male",60,463.061753989093
1992,"male",65,581.847160447164
1992,"male",70,676.472823218848
1992,"male",75,744.92543033028
1992,"male",80,853.644276919023
1992,"male",85,1120.34134114474
1993,"male",0,908.811027649144
1993,"male",1,156.647008709788
1993,"male",5,64.2654394706822
1993,"male",10,68.2820294375998
1993,"male",15,128.530878941364
1993,"male",20,210.870973263176
1993,"male",25,220.91244818047
1993,"male",30,226.937333130846
1993,"male",35,249.028577948893
1993,"male",40,271.11982276694
1993,"male",45,339.40185220454
1993,"male",50,377.559456890258
1993,"male",55,431.783421443646
1993,"male",60,455.882961245152
1993,"male",65,562.322595368469
1993,"male",70,783.235043548939
1993,"male",75,897.707857606091
1993,"male",80,907.749332523385
1993,"male",85,1261.20924961214
1994,"male",0,877.312089971884
1994,"male",1,175.059981255858
1994,"male",5,78.4751640112465
1994,"male",10,66.4020618556701
1994,"male",15,144.877225866917
1994,"male",20,183.108716026242
1994,"male",25,209.267104029991
